ID;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO;ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;SM;SF;SIBLINGS;LIBRARY;POV78;EXP;EARNINGS;HOURS;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS
2585;1;0;0;0;1;42;13;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;48;47;55;53;53;57;51.63079;62;155;230;10;8;3;0;0;19.73077;14;40;6.192307;0;1;0;0;1;0;0;0;1
4971;1;0;0;1;0;38;13;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;36;35;39;35;35;47;35.81885;66;130;158;8;11;2;1;0;13.67308;окт.56;50;6.403846;1;1;0;0;0;0;0;0;1
12104;1;0;0;0;1;45;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;58;59;60;62;37;59;61.99033;65;160;130;13;16;3;0;0;15.90385;16.32;37;3.788461;1;1;0;0;0;0;0;1;0
2473;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;52;58;59;62;53;55;61.17247;68;135;175;12;12;3;1;0;19.07692;17.25;40;8.769231;0;0;1;0;1;0;1;0;0
4049;1;0;0;0;1;42;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;44;45;51;56;58;56;50.26769;61;110;115;12;8;5;1;0;15.94231;16.75;50;2.038461;0;0;1;0;1;0;0;0;1
3057;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;35;50;56;44;52;44.54268;62;110;115;12;9;3;1;1;11.82692;июл.75;50;3;0;0;1;0;0;0;1;0;0
12005;1;0;1;0;0;40;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;42;39;55;47;53;50;45.63316;62;150;170;10;8;2;1;1;16.63461;16;45;4.038462;0;0;1;0;1;1;0;0;0
2237;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;54;62;57;62;53;69;62.80819;67;140;184;12;19;2;1;0;18.65385;дек.75;60;9;1;1;0;0;1;0;0;0;1
439;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;56;58;56;59;60;66;59.53675;65;125;175;12;8;2;0;0;17.88461;25.янв;36;17.30769;0;0;1;0;0;1;0;0;0
276;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;40;50;50;56;47;44;52.72127;64;108;112;12;13;1;1;0;22.36539;окт.75;40;5.615385;0;0;1;0;1;1;0;0;0
1863;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;53;56;62;60;67;57.62842;68;155;220;12;12;6;1;0;14.86539;июл.75;12;8.634615;0;0;1;0;0;1;0;0;0
4815;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;54;59;59;62;62;56;61.71771;60;110;110;12;8;6;1;0;19.05769;20;20;15.44231;0;1;0;0;1;0;1;0;0
3096;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;50;53;57;56;61;60;56.26532;63;106;112;12;10;3;1;0;6.403846;10;24;4.365385;0;0;1;0;1;0;1;0;0
703;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;48;50;50;47;61;54;50.26769;68;145;148;9;9;5;1;0;12.03846;ноя.14;40;0.9038461;1;0;1;0;1;0;1;0;0
4499;1;0;0;0;1;38;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;52;50;44;47;41;54;48.63197;67;150;165;9;12;4;1;1;15.73077;21.65;50;5.557693;0;0;1;0;1;0;0;0;1
3897;1;0;0;0;1;41;17;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;42;47;51;53;61;68;50.54031;67;150;137;15;16;3;1;0;17.55769;48.07;40;8.807693;0;0;1;0;1;0;1;0;0
4589;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;43;54;53;59;54;49.17721;66;145;145;12;12;3;0;0;15.23077;13.66;40;7.961538;0;0;1;0;1;0;0;1;0
4093;1;0;0;0;1;39;18;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;50;62;48;59;49;52;59.53675;62;99;87;12;12;3;0;0;10.51923;23;60;12.42308;0;1;0;0;0;0;0;0;1
1495;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;44;40;47;50;50;49;44.8153;60;135;150;9;5;3;0;0;20.86539;08.мар;37;0.2307692;0;0;1;0;1;0;0;0;1
3964;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;52;58;59;59;59;63;60.35461;63;116;150;11;6;2;1;0;16.17308;13;20;2.134615;0;1;0;0;1;0;0;0;1
4876;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;50;55;48;62;53;51;56.53794;65;140;180;12;12;3;1;0;14.98077;авг.88;40;3.788461;0;1;0;0;0;0;1;0;0
437;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;51;54;62;54;54;55.9927;64;151;205;8;10;5;1;0;22.46154;сен.25;40;24.69231;0;0;1;0;1;1;0;0;0
1868;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;46;42;52;53;53;55;48.08673;66;125;135;12;12;4;0;0;16.30769;11;40;11.98077;0;0;1;0;1;1;0;0;0
2748;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;34;36;34;26;27;47;32.54742;66;136;138;7;11;2;0;0;22.71154;17.78;40;23.98077;0;0;1;0;0;0;0;0;1
449;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;54;51;55;56;61;51;54.6296;62;125;180;12;12;4;1;0;23.05769;12;28;3.730769;0;0;1;0;1;1;0;0;0
2088;1;0;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;34;57;51;50;62;59;55.17484;63;95;115;12;12;6;1;0;18.94231;13;40;2.942308;0;1;0;0;0;0;1;0;0
91;1;0;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;32;31;39;41;61;59;35.27361;67;136;145;5;3;2;1;0;12.38461;26.44;40;10;0;0;1;0;1;1;0;0;0
4655;1;0;0;0;1;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;48;54;47;44;62;63;50.81293;64;124;128;11;11;3;1;1;18.84615;25.41;35;18.13461;0;1;0;0;1;1;0;0;0
2230;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;56;57;56;56;62;55;58.17366;65;150;170;12;12;2;1;0;16.48077;21.78;32;21.90385;0;0;1;0;0;0;0;0;1
4981;1;0;0;1;0;38;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;28;43;34;44;51;51;41.27124;60;115;163;7;7;4;0;1;16.78846;12.мар;50;5.826923;0;0;0;1;1;0;0;0;1
4880;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;52;51;56;44;52;64;51.63079;68;117;156;12;9;2;1;0;23.32692;14.мар;35;14.40385;1;1;0;0;0;0;1;0;0
2672;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;38;43;47;48;55;41.81648;61;143;185;11;11;3;1;0;20.98077;04.авг;40;5.961538;0;1;0;0;1;0;0;0;1
3669;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;56;64;59;56;62;59;62.80819;63;116;115;14;17;3;1;0;13.65385;15;15;0.6153846;0;1;0;0;1;0;1;0;0
4618;1;0;0;0;1;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;38;35;42;32;41;47;35.81885;65;127;152;16;10;3;1;;13.73077;18.75;40;1.269231;0;0;1;0;1;0;0;1;0
744;1;0;1;0;0;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;36;35;29;20;36;35;29.00336;66;142;150;12;12;2;1;1;15.42308;дек.45;40;17.26923;1;0;1;0;1;0;1;0;0
2828;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;38;43;43;35;50;43;41.27124;59;95;120;1;1;3;0;0;11.42308;июл.14;35;5.826923;0;0;1;0;1;1;0;0;0
4544;1;0;0;1;0;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;32;30;32;41;47;30.9117;59;125;136;7;11;3;1;1;авг.25;май.76;20;2.019231;0;1;0;0;0;0;0;1;0
4785;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;46;50;55;47;62;58;51.63079;67;150;200;9;12;8;1;;21.03846;авг.25;40;0.4807692;0;0;1;0;1;0;1;0;0
3790;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;48;45;44;53;41;43;47.5415;62;117;140;7;7;5;0;0;21.28846;09.авг;40;1.942308;1;0;1;0;1;0;1;0;0
4924;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;46;55;53;55;61;51.08555;66;114;141;14;12;2;0;0;22.63461;авг.56;41;7.365385;0;0;1;0;0;1;0;0;0
3317;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;32;34;22;35;49;35;30.63908;62;118;160;13;12;5;0;0;9.923077;09.мар;60;2.057692;0;1;0;0;1;0;1;0;0
4763;1;0;0;0;1;44;15;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;52;40;52;56;54;57;47.81411;66;110;160;12;6;1;1;0;14.21154;23.25;40;13.21154;1;1;0;0;0;0;1;0;0
622;1;0;1;0;0;38;15;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;34;47;43;56;52;41;49.17721;64;128;195;13;13;2;1;1;15.09615;15.38;40;9.230769;0;0;1;0;1;0;1;0;0
11866;1;0;0;0;1;42;18;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;50;50;50;56;61;51;52.72127;66;130;130;12;12;3;1;0;13.01923;дек.55;49;3.423077;0;1;0;0;1;0;0;1;0
1361;1;0;0;0;1;38;8;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;34;46;39;35;44;43;41.81648;60;87;105;10;10;1;0;0;7.711538;07.май;60;0.5192308;0;0;1;0;0;0;0;0;1
3134;1;0;0;0;1;43;12;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;50;36;54;41;53;55;42.0891;65;125;130;12;12;3;1;0;21.57692;ноя.64;40;4.519231;0;0;1;0;1;1;0;0;0
5702;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;53;60;53;44;51;56.26532;69;125;148;12;11;6;1;0;16.май;окт.25;40;5.442307;0;0;1;0;1;0;1;0;0
290;1;0;0;1;0;42;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;38;38;30;38;37;49;35.81885;64;149;175;6;7;11;1;0;12.53846;07.авг;32;6.846154;0;0;1;0;1;1;0;0;0
4107;1;0;0;0;1;40;19;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;64;66;60;59;55;58;64.98915;61;105;140;16;17;1;1;0;3.923077;18;45;1.903846;1;1;0;0;0;0;0;0;1
11868;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;48;49;44;53;61;56;49.72245;68;130;168;13;12;1;1;0;15.69231;33.46;50;13.46154;0;0;1;0;1;0;0;1;0
5485;1;0;1;0;0;37;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;46;35;47;38;42;47;38.81767;65;147;230;12;11;5;0;1;10.21154;сен.13;40;11.13461;1;1;0;0;0;0;0;0;1
3023;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;46;50;47;54;57;48.08673;67;130;170;12;12;3;1;0;21.48077;18;16;6.711538;0;0;1;0;1;0;1;0;0
1733;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;48;59;50;62;61;57;59.26414;66;110;128;17;12;4;1;0;16.92308;25.17;55;11.51923;0;0;1;0;1;0;0;1;0
5687;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;42;50;44;53;56;45.08792;65;154;214;8;8;9;0;1;4.134615;9;20;0.0769231;0;0;1;0;1;0;0;1;0
4841;1;0;0;0;1;39;15;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;62;57;55;47;61;61;55.44746;66;160;160;12;13;2;0;0;14.46154;39.72;48;2.769231;0;1;0;0;1;0;0;0;1
3364;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;56;55;61;59;62;62;59.26414;65;160;155;12;14;4;0;0;19.46154;16.25;40;7.230769;0;0;1;0;1;0;0;0;1
5121;1;0;0;0;1;43;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;54;61;54;59;62;59;60.62724;65;115;170;13;12;1;1;0;21.84615;21;45;7.634615;0;0;1;0;1;0;0;0;1
4576;1;0;0;0;1;41;18;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;44;49;43;47;53;51;47.81411;62;230;250;15;12;2;0;0;9.884615;окт.52;30;5.653846;0;1;0;0;1;0;0;1;0
11871;1;0;0;0;1;39;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;56;61;54;59;51;51;60.62724;60;100;125;12;12;3;1;0;14.09615;сен.25;44;0.1730769;0;0;1;0;2;0;1;0;0
3775;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;52;57;59;53;54;60;58.17366;63;112;145;12;8;2;1;0;14.30769;23;44;13.03846;0;0;1;0;1;0;1;0;0
912;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;65;60;56;62;65;63.62605;64;129;135;12;10;2;1;0;19.26923;окт.41;60;2.884615;1;1;0;0;1;0;1;0;0
1751;1;0;0;1;0;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;44;35;35;32;49;49;33.91051;61;145;195;10;15;3;0;1;15.55769;16;40;0.4423077;0;0;1;0;1;0;0;1;0
3496;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;40;53;56;59;62;65;56.81056;63;125;130;11;5;4;1;0;18.88461;ноя.72;38;1.673077;0;0;1;0;0;0;1;0;0
843;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;48;45;48;50;47;53;47.81411;61;105;115;13;11;3;0;0;12.98077;8;30;5.365385;0;0;1;0;1;0;0;0;1
4290;1;0;0;0;1;41;20;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;56;58;60;59;56;63;60.62724;67;141;135;12;20;3;1;0;11.17308;24.мар;40;4.038462;0;1;0;0;0;1;0;0;0
4826;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;52;53;57;56;62;66;56.26532;67;118;125;12;12;2;1;0;15.21154;25.сен;42;8.903846;1;1;0;0;1;0;1;0;0
12096;1;0;0;0;1;38;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;59;55;56;55;45;58.99152;64;101;110;8;11;0;1;0;16.59615;38.46;30;4.634615;0;0;1;0;1;0;0;0;1
382;1;0;1;0;0;43;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;34;35;28;38;33;42;33.6379;60;115;126;5;10;5;1;1;16.84615;13.июл;40;2.942308;0;0;1;0;1;1;0;0;0
4988;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;54;58;60;53;46;49;58.99152;67;135;160;16;16;3;1;0;19.03846;32.05;45;1.769231;0;0;1;0;1;1;0;0;0
5351;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;56;57;56;56;49;56;58.17366;65;115;128;12;12;3;1;0;13.19231;18.фев;40;1.307692;0;1;0;0;1;0;0;0;1
4120;1;0;0;0;1;42;13;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;48;47;44;50;53;59;47.81411;66;125;160;12;6;1;1;0;18.55769;16.75;40;1.480769;0;0;1;0;0;0;0;0;1
5469;1;0;0;0;1;38;6;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;30;34;28;29;32;35;30.63908;64;115;120;9;8;5;0;1;10.23077;06.май;30;0.3653846;0;0;1;0;0;0;0;0;1
11953;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;42;47;50;49;59;45.90578;69;250;281;7;8;4;0;0;23.07692;08.май;40;0.4807692;0;1;0;0;1;0;0;0;1
1444;1;0;0;1;0;40;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;48;46;43;62;53;58;50.26769;62;130;190;10;11;2;1;0;18.07692;мар.88;45;1.134615;0;0;1;0;1;0;0;0;1
2615;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;58;49;59;53;51;47;53.81174;62;137;170;9;12;3;0;0;10.76923;6;25;0.8269231;0;0;1;0;0;0;0;0;1
1323;1;0;0;0;1;40;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;46;61;55;56;42;48;60.082;63;120;128;12;12;2;1;0;15.69231;16.62;48;9.596154;1;1;0;0;1;0;0;0;1
3424;1;0;0;0;1;43;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;58;61;60;59;62;62;62.26295;64;115;145;13;12;4;1;1;19.53846;29.июн;40;4.288462;0;0;1;0;1;0;1;0;0
4564;1;0;1;0;0;44;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;57;56;59;62;57;58.99152;65;135;140;12;12;2;1;0;14.96154;19.июн;50;3.076923;0;1;0;0;1;0;0;1;0
5066;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;54;43;55;59;47;53;51.08555;63;125;190;12;12;0;1;;15.01923;июн.15;40;9.826923;0;1;0;0;0;0;0;0;1
4190;1;0;0;0;1;41;20;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;56;62;61;62;62;62;63.89867;67;120;135;9;12;4;1;0;9.807693;24.дек;55;5.038462;0;0;1;0;1;0;0;1;0
4219;1;0;0;0;1;40;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;38;47;47;52;54;42.90696;62;189;165;7;11;1;0;1;20.40385;15.78;40;19.53846;0;1;0;0;0;0;0;0;1
1727;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;38;43;33;41;46;51;40.18077;63;100;126;12;12;10;1;0;17.57692;38.46;45;1.038462;0;0;1;0;1;0;0;1;0
3243;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;54;55;57;53;62;44;56.53794;62;140;155;14;15;1;1;0;21.30769;сен.61;50;21.15385;0;0;1;0;0;1;0;0;0
4929;1;0;0;0;1;41;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;44;45;56;53;49;54;50.81293;62;110;145;12;10;1;1;0;18.84615;июл.57;40;0.0961538;0;0;1;0;0;0;0;0;1
3544;1;0;1;0;0;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;28;34;31;41;46;32;34.72837;64;150;255;11;11;13;1;0;6.115385;июл.85;12;0.0961538;0;0;1;0;1;0;1;0;0
1962;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;36;37;44;39;55;38.27243;65;170;190;12;12;3;0;0;17.36539;21.16;25;8.038462;1;0;1;0;1;1;0;0;0
5286;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;42;46;53;35;41;46.45102;68;143;180;10;10;3;1;0;7.211538;02.июн;40;май.25;0;0;1;0;0;0;1;0;0
12099;1;0;0;0;1;37;18;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;54;59;47;46;49;54.90222;68;145;158;14;18;1;1;;11.48077;11;12;4.461538;0;1;0;0;1;0;0;1;0
455;1;0;0;0;1;43;20;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;64;65;61;56;51;60;63.89867;65;118;123;12;12;2;1;0;14.78846;27.77;18;8.923077;0;0;1;0;0;1;0;0;0
2770;1;0;1;0;0;43;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;50;53;46;56;55;46;53.26651;66;170;196;12;16;10;0;1;19.38461;19.янв;48;19.32692;1;0;1;0;1;0;0;0;1
5705;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;58;54;60;59;52;61;58.44628;69;135;160;12;9;3;0;0;20.21154;27.97;55;5.923077;0;0;1;0;1;0;0;1;0
485;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;34;38;39;38;53;51;38.27243;63;102;110;12;12;2;1;0;18.30769;ноя.18;15;1.769231;0;1;0;0;0;0;1;0;0
4873;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;65;56;59;54;54;63.35343;62;109;135;12;12;2;1;0;19.09615;21.янв;41;15.96154;0;0;1;0;1;0;1;0;0
3609;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;56;43;60;53;54;47;50.81293;60;115;108;14;15;3;1;0;16.25;23.45;20;10.96154;1;1;0;0;1;0;1;0;0
3199;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;34;45;38;35;52;54;40.99863;61;135;115;10;10;3;1;0;21.82692;12.мар;40;1.057692;0;0;1;0;1;1;0;0;0
3041;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;64;61;62;62;69;64.98915;66;126;165;12;8;1;1;1;7.788462;фев.13;30;0.3461539;0;0;1;0;1;1;0;0;0
2405;1;0;0;0;1;42;16;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;44;35;39;26;36;46;33.36528;66;127;140;10;9;5;1;0;7.134615;16.95;45;3.192308;0;0;1;0;1;0;0;1;0
3036;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;66;60;59;52;65;64.98915;63;140;185;12;6;0;1;0;22.01923;25.82;35;20.71154;0;0;1;0;1;1;0;0;0
3837;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;47;54;47;53;57;49.72245;61;87;140;12;12;3;1;0;14.61539;14.75;40;6.980769;0;0;1;0;1;0;1;0;0
5282;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;36;46;51;44;44;51;47.5415;67;124;140;13;13;3;1;1;18.40385;13.79;40;1.115385;0;0;1;0;0;0;1;0;0
1394;1;0;0;0;1;42;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;52;54;54;62;58;58;57.62842;66;120;132;11;10;4;1;0;17.09615;23;40;14.73077;0;1;0;0;1;0;0;0;1
2652;1;0;0;1;0;37;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;46;43;44;47;52;54;44.8153;72;146;116;4;14;8;0;1;12.55769;дек.24;48;8.115385;0;1;0;0;0;0;0;0;1
5199;1;0;0;0;1;44;15;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;64;55;59;53;43;54;57.08318;62;120;131;16;18;5;1;0;15.13461;10;33;9.442307;0;1;0;0;0;1;0;0;0
4151;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;53;55;59;40;38;56.53794;62;170;185;8;8;0;0;0;15.25;12;40;7.192307;0;0;1;0;1;0;0;0;1
1589;1;0;0;0;1;40;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;48;47;56;56;61;61;52.72127;63;142;162;12;12;3;0;;14.34615;17;45;6.134615;0;0;1;0;1;0;0;1;0
4976;1;0;0;0;1;37;15;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;64;55;56;59;52;54;57.90104;69;200;200;12;12;2;1;0;16.13461;36.53;40;4;0;0;1;0;2;0;0;0;1
1510;1;0;0;0;1;38;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;46;57;47;56;44;53;55.72008;67;137;225;12;14;2;1;0;17.01923;12.май;40;12.42308;0;0;1;0;1;0;0;0;1
2342;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;40;42;47;56;57;58;47.5415;62;111;100;12;12;3;1;0;18.71154;окт.57;40;4.884615;0;0;1;0;0;0;0;0;1
2781;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;52;53;55;56;54;63;55.72008;67;155;140;8;5;4;0;1;10.46154;7;40;0.5769231;0;0;1;0;0;0;0;0;1
3545;1;0;1;0;0;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;46;39;50;50;51;50;45.08792;66;155;165;12;11;4;1;0;13.19231;16.34;40;7;0;1;0;0;1;0;1;0;0
1646;1;0;0;1;0;37;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;30;34;35;44;50;54;36.63671;62;125;140;12;10;1;1;0;18.11539;43.85;35;9.942307;0;0;1;0;1;0;0;1;0
5511;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;56;49;57;56;58;58;54.08437;64;120;175;12;9;1;1;0;17.38461;13;40;6.538462;0;0;1;0;1;0;0;0;1
1037;1;0;0;0;1;40;12;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;46;45;51;53;52;49;49.44983;61;150;190;12;14;2;1;0;19.11539;16.15;50;11.03846;0;0;0;1;0;0;1;0;0
3787;1;0;0;0;1;45;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;58;58;57;53;61;50;58.17366;64;107;150;12;12;0;1;0;11.59615;июн.28;40;2.961539;1;1;0;0;1;0;1;0;0
5301;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;62;51;61;62;54;65;57.90104;60;100;126;12;12;2;1;0;17.46154;19.июн;32;15.71154;0;0;1;0;1;0;0;0;1
2848;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;64;64;60;62;54;54;64.71653;67;124;103;18;20;1;1;0;20.17308;62.79;40;1.519231;0;0;1;0;1;1;0;0;0
4684;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;48;53;60;59;54;34;57.90104;64;120;140;17;12;0;1;0;22.21154;24.мар;40;2.538461;0;0;1;0;1;1;0;0;0
2013;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;64;59;59;60;45;63.62605;63;135;165;12;12;2;1;0;14.32692;июн.15;25;8.826923;0;0;1;0;1;0;1;0;0
1131;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;34;45;34;53;53;54;44.8153;64;121;147;11;11;4;1;0;18.03846;16.34;40;1.269231;0;0;1;0;1;0;0;0;1
4746;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;42;40;43;59;51;54;46.1784;65;110;121;9;8;5;1;0;дек.75;дек.77;40;0.4038461;1;1;0;0;1;0;1;0;0
